ID,2023-04-05,2023-04-06,2023-04-07,2023-04-08,2023-04-09,2023-04-10,2023-04-11,2023-04-12,2023-04-13,2023-04-14,2023-04-15,2023-04-16,2023-04-17,2023-04-18,2023-04-19,2023-04-20,2023-04-21,2023-04-22,2023-04-23,2023-04-24,2023-04-25
1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1130,9,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5
1131,13,11,11,12,12,12,12,11,11,11,11,11,11,11,10,10,10,10,10,10,10
1132,13,11,9,9,9,9,9,9,8,8,8,8,8,8,8,8,7,7,7,7,7
1133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1134,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1135,0,0,3,4,5,5,6,7,8,8,9,10,10,11,12,12,13,14,14,14,15
1136,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1137,7,7,6,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5
1138,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1139,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1140,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1142,0,0,0,0,0,0,2,3,4,5,6,7,8,9,10,11,11,12,12,13,13
1143,0,0,0,0,1,1,2,2,3,3,3,4,4,5,6,6,6,7,7,7,7
1144,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7
1145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1146,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1147,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,3,3,3,3,3,3
1148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1151,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,6,6,8,9
1152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,3,4,5,6,7,8
1153,642,807,874,890,888,872,873,879,874,886,878,875,855,849,844,847,848,850,837,826,816
1154,4,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2,2,2,2
1155,118,145,155,157,156,153,153,154,154,156,154,153,149,148,147,148,148,148,145,143,142
1156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2
1158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1159,0,1,1,2,2,2,2,2,2,2,2,3,3,3,3,3,3,3,3,3,3
1160,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1161,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3
1163,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,4,4,5,5,5,6
1164,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1165,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3
1166,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,6,6,8,9
1167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,4
1169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,9,11,11,14,16
1170,4,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4
1171,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,3,3,3,4,4,4
1172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3
1173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1174,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2
1175,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3
1180,45,53,58,60,60,59,58,58,58,59,58,58,57,56,55,55,55,55,55,54,53
1181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,6,7,7,9,10
1184,124,136,148,153,154,151,148,147,146,149,148,148,144,141,138,138,138,139,137,135,131
1185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1186,3,2,2,2,2,2,2,2,2,2,1,1,1,2,2,1,1,1,1,1,1
1187,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1191,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1194,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1
1195,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1196,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1199,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1200,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1201,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1202,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1203,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1206,6,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2
1207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,5,6,6,7,8
1209,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1210,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1213,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2
1214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1215,26,21,18,18,18,18,18,17,16,15,15,16,16,16,16,15,14,14,14,15,15
1216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1217,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1218,3,3,3,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1219,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,3
1220,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1221,225,200,190,186,188,188,185,179,173,169,168,170,172,169,164,158,154,154,156,158,157
1222,7,7,6,6,6,6,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5
1223,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1224,10,9,10,10,10,10,10,9,9,9,9,9,9,9,9,8,8,9,9,9,8
1225,56,50,52,53,54,53,50,48,47,47,47,48,48,46,44,42,42,43,44,44,42
1226,14,11,9,9,9,9,9,8,8,7,7,7,8,7,7,7,6,6,6,7,7
1227,8,7,5,5,5,5,4,4,4,4,4,4,4,4,4,3,3,3,3,3,3
1228,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1229,0,0,0,0,0,0,0,0,0,2,5,9,10,14,17,19,21,23,23,25,27
1230,6,5,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4,4
1231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1232,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,3,3,3,3,3
1233,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,2,3,3,3,4
1234,0,0,0,0,0,0,2,5,7,9,11,14,15,18,21,22,24,25,26,27,28
1235,0,0,0,0,0,0,0,0,0,0,0,1,3,6,9,11,13,15,16,17,19
1236,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1237,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1247,6,6,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3,3,3,4
1248,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1
1249,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1250,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1253,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1255,11,10,8,7,7,7,8,8,7,7,7,7,7,7,7,7,6,6,6,6,7
1256,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1257,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1258,6,5,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,2,3,3
1259,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1260,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1261,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1262,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1264,0,0,0,1,1,1,2,2,2,2,3,3,3,4,4,4,5,5,5,5,5
1265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1266,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1267,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1268,0,0,0,1,2,3,4,5,5,6,6,8,8,9,10,10,11,12,12,12,13
1269,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,6,7,8,8,10,11
1270,11,11,11,11,11,11,11,11,11,11,11,11,11,10,10,10,10,10,10,10,10
1271,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1
1273,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2
1274,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2,2
1275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,4,4,5
1276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1277,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1279,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1280,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1281,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1282,27,26,27,27,27,27,26,25,25,25,25,25,25,24,23,23,23,23,23,23,22
1283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1284,3,2,2,1,1,1,1,2,1,1,1,1,1,1,1,1,1,1,1,1,1
1285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1286,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,2
1287,0,0,0,1,1,1,1,1,1,2,2,2,2,2,2,2,2,3,3,3,3
1288,7,6,6,5,5,5,5,5,5,5,5,5,5,5,5,5,4,4,4,4,4
1289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1290,17,14,11,10,11,10,10,10,9,9,8,9,9,9,8,8,7,7,7,8,8
1291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1293,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1294,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1295,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1296,30,31,33,34,34,33,32,32,33,33,33,32,32,31,31,31,31,31,30,30,29
1297,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1298,21,20,19,19,18,18,18,17,17,17,17,17,17,16,16,15,15,15,15,15,15
1299,38,40,42,43,42,41,41,41,41,41,41,40,39,38,38,39,39,39,38,37,36
1300,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1301,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,2,2
1302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1308,26,25,25,26,26,25,24,23,23,23,23,23,23,22,21,21,21,21,21,21,20
1309,20,18,16,16,16,16,16,15,14,14,14,14,14,14,13,13,12,12,13,13,13
1310,5,5,4,4,5,5,5,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1311,10,10,9,9,9,9,9,9,8,8,8,8,8,8,8,8,8,7,7,7,7
1312,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1314,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1316,17,14,12,12,12,12,11,11,10,10,10,10,10,10,10,9,9,9,9,9,9
1317,9,9,7,7,7,7,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6
1318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1327,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2
1328,103,84,58,48,46,48,51,51,49,44,40,39,41,45,45,43,39,35,34,36,40
1329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,2,3,3,3,4
1330,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1331,41,39,36,35,34,33,33,33,32,32,31,31,30,30,30,29,29,28,28,28,28
1332,6,6,7,7,7,7,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
1333,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1335,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2
1336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1337,8,6,5,4,4,4,4,4,4,4,3,4,4,4,4,3,3,3,3,3,3
1338,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,3
1339,2,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2
1340,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1341,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1342,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1343,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1344,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1349,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1350,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1351,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1353,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1355,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1357,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1358,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1360,0,0,0,1,2,4,6,9,10,12,13,16,17,19,21,23,24,26,26,28,28
1361,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1363,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1364,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1365,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1367,4,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2
1368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1369,0,0,0,0,0,0,0,0,0,0,0,1,1,1,2,2,2,2,2,3,3
1370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1
1371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1372,19,16,13,12,12,12,13,13,12,11,11,11,11,12,11,11,10,10,10,10,10
1373,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,2,2,2,3,3
1374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1375,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1376,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
1377,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1381,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1382,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1
1383,9,9,9,9,9,8,8,8,8,8,8,8,8,8,8,8,7,7,7,7,7
1384,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1,2,2
1385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1387,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1388,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1389,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,2
1390,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1391,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4
1392,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,5,5
1393,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1394,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1395,2,3,3,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1396,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,1,1,1,1
1397,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400,0,0,0,0,0,0,0,0,0,1,1,1,1,1,2,2,2,2,2,2,3
1401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1402,11,9,7,6,5,6,6,6,6,5,5,5,5,5,5,5,5,4,4,4,5
1403,18,18,16,16,15,15,16,16,15,15,15,14,14,15,15,14,14,14,13,13,14
1404,32,32,33,33,33,33,33,33,33,33,32,32,32,31,31,31,31,31,30,30,30
1405,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5,5
1406,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
1407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1408,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1410,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1411,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1412,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1414,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1415,81,69,56,51,51,51,51,50,48,46,44,44,45,46,45,43,41,40,39,40,41
1416,0,0,0,0,0,0,0,1,1,1,1,1,1,1,2,2,2,2,2,2,2
1417,0,0,0,0,0,0,0,0,0,0,0,1,1,2,3,3,4,5,5,5,6
1418,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1420,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5,7,10,11,14,16
1421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,3,3,4,5
1422,4,4,4,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,3,3
1423,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1
1424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1426,2,2,3,3,3,3,3,3,3,3,3,3,3,2,2,2,2,2,2,2,2
1427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1428,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1429,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1
1430,22,26,29,29,29,29,29,29,29,29,29,29,28,28,28,28,28,28,28,27,27
1431,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1432,21,18,16,15,15,15,15,14,14,13,13,13,13,13,13,12,12,12,12,12,12
1433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,2,2,2
1434,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
